t,dev0_latency,dev0_power,dev0_quality,dev0_util,dev0_q,dev0_temp,dev1_latency,dev1_power,dev1_quality,dev1_util,dev1_q,dev1_temp,total_power
0.35000000000000014,16.532209732866438,18.090288099402063,0.21821297476148319,0.3506037373312648,0.5076993283170197,41.144257221107814,15.390880163653936,15.945059124862546,0.13842158816485797,0.32322552253668724,0.3811852627384631,38.90895488713911,34.03534722426461
0.36000000000000015,16.726994373364192,16.985393271786045,0.266881323017127,0.361138302473619,0.500402142644366,41.144257221107814,15.956332955075444,16.796365574026325,0.16557792646742825,0.33665298461405446,0.3944462130929556,38.90895488713911,33.78175884581237
0.37000000000000016,16.403682415401708,16.535186398657025,0.20593379041430637,0.353668048359766,0.518402142644366,41.144257221107814,16.559275542232704,18.28655869097716,0.13736414175714112,0.34679258673436597,0.37644621309295556,38.90895488713911,34.821745089634184
0.38000000000000017,17.276399777880865,18.094460534678756,0.19024102295559764,0.3722118972539487,0.500402142644366,41.144257221107814,16.045200648349923,17.71974569637122,0.19155651452072137,0.3330800631367055,0.3839365377191136,38.90895488713911,35.81420623104998
0.3900000000000002,16.361810434715935,16.25347944134792,0.20504186233062086,0.353668048359766,0.518402142644366,41.144257221107814,16.213181295124993,17.746708225804618,0.19186716139708768,0.33873954139559637,0.3776716965091653,38.90895488713911,34.00018766715254
0.4000000000000002,17.305482366136268,18.296867000491872,0.17651686174228276,0.3722118972539487,0.500402142644366,41.144257221107814,16.053786917486494,17.635168828310263,0.18520395322555186,0.3340014224567402,0.38756174591771975,38.90895488713911,35.932035828802135
0.4100000000000002,16.556843287355314,17.565624474673786,0.2002294659615693,0.353668048359766,0.5072867435243391,41.144257221107814,16.485663350098413,18.685820658785346,0.16334669653224299,0.3415026097959222,0.36956174591771973,38.90895488713911,36.25144513345913
0.4200000000000002,17.02019222420586,19.08472950226132,0.21726122252782853,0.360714203127442,0.4892867435243391,41.144257221107814,15.564404151189263,16.129779981362866,0.13694841415676176,0.32793757831783726,0.38756174591771975,38.90895488713911,35.214509483624184
0.4300000000000002,16.301306693787925,18.34512343971943,0.2021680474079083,0.34241421640322606,0.5072867435243391,41.144257221107814,16.260488286413793,17.583953699662807,0.1590030958268987,0.3415026097959222,0.38385911591725325,38.90895488713911,35.92907713938224
0.4400000000000002,17.011505905325503,19.025503900816496,0.21775319438156823,0.360714203127442,0.4892867435243391,41.144257221107814,16.027554189069175,16.85299593097698,0.19980306737913142,0.338680701925668,0.40185911591725326,38.90895488713911,35.87849983179348
0.45000000000000023,16.032878415811467,16.579509569973858,0.16895687410069882,0.34241421640322606,0.5072867435243391,41.144257221107814,16.693884714529553,18.096070197120845,0.1508260469023278,0.35255086519016626,0.38385911591725325,38.90895488713911,34.6755797670947
0.46000000000000024,17.00557057896396,18.98503528823447,0.19928582920594612,0.360714203127442,0.4892867435243391,41.144257221107814,16.30017213878096,18.17770822439275,0.19076547660787319,0.338680701925668,0.3796044282850784,38.90895488713911,37.162743512627216
0.47000000000000025,16.079828753763536,16.88833011787711,0.20633226405412863,0.34241421640322606,0.5072867435243391,41.144257221107814,15.851260186976857,16.45808899615698,0.1658798911138336,0.33545816270739903,0.3976044282850784,38.90895488713911,33.34641911403409
0.48000000000000026,16.771073123001567,17.386170100582483,0.233220601148367,0.360714203127442,0.49678806325054187,41.144257221107814,16.360043649095715,16.930181223925324,0.17464651288668556,0.3492379945716264,0.3912896539835725,38.90895488713911,34.31635132450781
0.49000000000000027,16.321750414227797,16.820533902921994,0.21981620896182028,0.34999232682185766,0.5147880632505418,41.144257221107814,16.58511680890674,18.767500411655867,0.16980338901047332,0.3443601716921264,0.3732896539835725,38.90895488713911,35.58803431457786
0.5000000000000002,17.31804951335216,19.298926757649646,0.1734909594490031,0.36845712167580147,0.4967880632505418,41.144257221107814,15.767206596496036,16.714135471541937,0.15098024707911306,0.33071514191376294,0.3912896539835725,38.90895488713911,36.01306222919158
0.5100000000000002,16.419960691969298,17.476531633474593,0.21722110759215385,0.3499923268218576,0.5147880632505418,41.144257221107814,16.21738544308792,16.95541319700226,0.19709341586534868,0.3443601716921264,0.4020989334469942,38.90895488713911,34.43194483047685
0.5200000000000002,17.16742785824116,18.257473163514913,0.20234603287418845,0.36845712167580147,0.4967880632505418,41.144257221107814,17.071937278644356,19.96800880497508,0.123568258026604,0.35273822612470235,0.3840989334469942,38.90895488713911,38.225481968489994
0.5300000000000002,16.350655035785298,17.013602964330328,0.2144152971464061,0.3499923268218576,0.5147880632505418,41.144257221107814,16.09598382189033,17.159550155971296,0.1864224182812405,0.3388629829704689,0.4020989334469942,38.90895488713911,34.17315312030162
0.5400000000000003,17.30276326871349,19.19323203262465,0.19198601529073855,0.36845712167580147,0.4967880632505418,41.144257221107814,16.62167558151298,17.70444309733547,0.19330750081538978,0.35273822612470235,0.3840989334469942,38.90895488713911,36.89767512996012
0.5500000000000003,16.36860809117194,17.133520796363346,0.22986221357843592,0.3499923268218576,0.5147880632505418,41.144257221107814,16.108522428188415,17.220505821721524,0.18838706099140476,0.3388629829704689,0.4020989334469942,38.90895488713911,34.35402661808487
0.5600000000000003,17.125963487740286,17.970773235441158,0.22841093464752146,0.36845712167580147,0.4967880632505418,41.144257221107814,16.47826297932907,16.98347604547419,0.22416548222900015,0.35273822612470235,0.39257536479793,38.90895488713911,34.95424928091535
0.5700000000000003,16.219987598645808,16.14080691699356,0.17666086111052465,0.3499923268218576,0.5147880632505418,41.144257221107814,16.77845390379511,19.57989323959395,0.18706762748058658,0.3453495129214464,0.37457536479792997,38.90895488713911,35.72070015658751
0.5800000000000003,16.979690384906178,16.959387133226613,0.19963613638344405,0.36845712167580147,0.4967880632505418,41.144257221107814,15.991566892792596,17.653292445618256,0.1675078944187696,0.3316769651503608,0.39257536479793,38.90895488713911,34.61267957884487
0.5900000000000003,16.261370794033365,16.417226889338075,0.19280215842850984,0.3499923268218576,0.5147880632505418,41.144257221107814,16.592422369326872,18.66097285507275,0.19668181778781763,0.3453495129214464,0.37484261018450277,38.90895488713911,35.078199744410824
0.6000000000000003,17.0900372994425,17.7223663387123,0.2126349337754289,0.36845712167580147,0.4967880632505418,41.144257221107814,15.700740639050354,16.237268702580792,0.15547269061346142,0.33187713689091847,0.3928426101845028,38.90895488713911,33.95963504129309
0.6100000000000003,16.358725052564896,17.067506820573072,0.22664812367021597,0.3499923268218576,0.5147880632505418,41.144257221107814,16.365937240457193,17.511854347907864,0.20548093970779932,0.3455553998639117,0.3992268191067256,38.90895488713911,34.579361168480936
0.6200000000000003,17.28170219388184,19.047608004900372,0.20101793962694076,0.36845712167580147,0.4967880632505418,41.144257221107814,16.720382233320215,18.539078702950484,0.18262318363485208,0.3504987571513746,0.38122681910672557,38.90895488713911,37.58668670785086
0.6300000000000003,16.395550204136978,17.313481238058422,0.22305653475385873,0.3499923268218576,0.5147880632505418,41.144257221107814,16.181214765623228,17.879205171611265,0.21194148646017597,0.3366844338092273,0.3992268191067256,38.90895488713911,35.19268640966969
0.6400000000000003,17.431096089936077,20.08057242075949,0.20409630385782135,0.36845712167580147,0.4967880632505418,41.144257221107814,16.72819173740599,18.578132656731785,0.17849739031144787,0.3504987571513746,0.38122681910672557,38.90895488713911,38.65870507749128
0.6500000000000004,16.248538164256786,16.331511053846622,0.2162104369820059,0.3499923268218576,0.5147880632505418,41.144257221107814,16.173479926184072,17.8418076908263,0.1885913091375377,0.3366844338092273,0.3992268191067256,38.90895488713911,34.173318744672926
0.6600000000000004,16.906518909658768,16.453452605894565,0.2595414087799838,0.36845712167580147,0.4967880632505418,41.144257221107814,16.742136246465435,18.64786668930657,0.19223295663914142,0.3504987571513746,0.38122681910672557,38.90895488713911,35.10131929520114
0.6700000000000004,16.335262758871185,16.910789908956705,0.24937772577161252,0.3499923268218576,0.5147880632505418,41.144257221107814,16.13823744222424,17.671412412802916,0.1988791986698648,0.3366844338092273,0.3992268191067256,38.90895488713911,34.582202321759624
0.6800000000000004,17.13272610131698,18.017532436234745,0.2403855590091731,0.36845712167580147,0.4967880632505418,41.144257221107814,16.690068161126327,18.387483369702686,0.21964943927718733,0.3504987571513746,0.38122681910672557,38.90895488713911,36.40501580593743
0.6900000000000004,16.085740796179515,15.244102419490492,0.19715388218597854,0.3499923268218576,0.5147880632505418,41.144257221107814,16.1617157064325,17.78492839998001,0.21520546452118966,0.3366844338092273,0.3992268191067256,38.90895488713911,33.029030819470506
0.7000000000000004,17.097255107587326,17.772272922388233,0.23532353890470065,0.36845712167580147,0.4967880632505418,41.144257221107814,16.723033398919686,18.552336714938328,0.24880310583210738,0.3504987571513746,0.38122681910672557,38.90895488713911,36.32460963732656
0.7100000000000004,16.196196462616314,15.981893495694646,0.2130305341393975,0.3499923268218576,0.5147880632505418,41.144257221107814,16.074675266184695,17.364093136716257,0.19834245292568364,0.3366844338092273,0.3992268191067256,38.90895488713911,33.3459866324109
0.7200000000000004,17.005241751631157,17.136058692778747,0.2571354900230032,0.36845712167580147,0.4967880632505418,41.144257221107814,16.897928706656735,19.42695732975693,0.21330828500204055,0.3504987571513746,0.38122681910672557,38.90895488713911,36.56301602253568
0.7300000000000004,16.632876043743558,18.898704452610172,0.29086336372043414,0.3499923268218576,0.4972327767010556,41.144257221107814,16.211186785442433,18.02411807434072,0.21002275108531626,0.3366844338092273,0.3992268191067256,38.90895488713911,36.922822526950895
0.7400000000000004,16.479084475931817,17.770763208428168,0.257760144093789,0.3504437625161718,0.512137294722017,41.144257221107814,16.61513201508647,18.01274090822934,0.24182117073617823,0.3504987571513746,0.39170282761731173,38.90895488713911,35.78350411665751
0.7500000000000004,16.943267220880465,17.374673173938717,0.2794385979229303,0.36571318959933174,0.49413729472201695,41.144257221107814,16.23364599087882,16.98853793132726,0.23289356588766724,0.3446778921923336,0.40970282761731175,38.90895488713911,34.363211105265975
0.7600000000000005,16.272037738315984,17.088395429201274,0.24965025472528513,0.34730652115054916,0.512137294722017,41.144257221107814,17.128997148909566,19.349156352900845,0.19651182597775985,0.35871356610893335,0.39170282761731173,38.90895488713911,36.43755178210212
0.7700000000000005,17.13943637067939,18.72445587340142,0.23182941511551042,0.36571318959933174,0.49413729472201695,41.144257221107814,16.432124460611835,17.96734539367102,0.2660731480341033,0.3446778921923336,0.4015041667494944,38.90895488713911,36.69180126707244
0.7800000000000005,16.22977041197251,16.807581451362935,0.28540484693431384,0.34730652115054916,0.512137294722017,41.144257221107814,16.85474076000568,18.94610325050894,0.22780109029833553,0.35227367909932616,0.3835041667494944,38.90895488713911,35.753684701871876
0.7900000000000005,16.902656416328465,17.095242073524922,0.3172237590942056,0.36571318959933174,0.49413729472201695,41.144257221107814,15.990721726734359,16.71269380045546,0.20283467912491374,0.3384110367565482,0.4015041667494944,38.90895488713911,33.807935873980384
0.8000000000000005,16.34126317499047,17.54831262581284,0.3082364803432812,0.34730652115054916,0.512137294722017,41.144257221107814,16.851261406185905,18.92863077749707,0.2137946597558052,0.35227367909932616,0.3835041667494944,38.90895488713911,36.47694340330991
0.8100000000000005,17.083782474875193,18.341517649979416,0.2981327369055747,0.36571318959933174,0.49413729472201695,41.144257221107814,16.279261115090254,18.113827090987705,0.22822393548469225,0.3384110367565482,0.4015041667494944,38.90895488713911,36.45534474096712
0.8200000000000005,16.027060830209518,15.46082761275402,0.23390933358215288,0.34730652115054916,0.512137294722017,41.144257221107814,16.84971952534058,18.920887824968244,0.23560071616241396,0.35227367909932616,0.3835041667494944,38.90895488713911,34.381715437722264
0.8300000000000005,17.244908297147965,19.450177434473655,0.27100662373785755,0.36571318959933174,0.49413729472201695,41.144257221107814,16.357018927800446,18.49141526225271,0.2216828264594068,0.3384110367565482,0.4015041667494944,38.90895488713911,37.94159269672636
0.8400000000000005,16.410334313059444,18.00720469950004,0.3142787183863829,0.34730652115054916,0.512137294722017,41.144257221107814,16.78744001351623,18.60813518585501,0.2141724618981168,0.35227367909932616,0.3835041667494944,38.90895488713911,36.61533988535505
0.8500000000000005,17.08163750973229,18.326758770492965,0.2917558297349614,0.36571318959933174,0.49413729472201695,41.144257221107814,16.183688864194092,17.649732870975917,0.21388605181872455,0.3384110367565482,0.4015041667494944,38.90895488713911,35.97649164146888
0.8600000000000005,16.35438892711023,17.63551697450804,0.2904495110274747,0.34730652115054916,0.512137294722017,41.144257221107814,16.558525338909224,17.45858107860684,0.2296224525752764,0.35227367909932616,0.4043747693371371,38.90895488713911,35.09409805311488
0.8700000000000006,17.248139304709447,19.472409055056133,0.26888617807551174,0.36571318959933174,0.49413729472201695,41.144257221107814,16.689637181866992,17.77171351883419,0.23969038318449679,0.3545195915454078,0.3954743219493531,38.90895488713911,37.24412257389032
0.8800000000000006,16.416804821017077,18.050193202332036,0.2742880336616035,0.34730652115054916,0.512137294722017,41.144257221107814,16.801878129706044,19.374236752965864,0.2135614038817338,0.34758736723033845,0.3774743219493531,38.90895488713911,37.424429955297896
0.8900000000000006,17.162081372026357,18.880269522381266,0.25931059473412305,0.36571318959933174,0.49413729472201695,41.144257221107814,16.447309175506078,19.544533916078365,0.20146992583212645,0.33385290831047376,0.39080567067945743,38.90895488713911,38.424803438459634
0.9000000000000006,16.039798682876345,15.545454850526838,0.23282485009330525,0.34730652115054916,0.512137294722017,41.144257221107814,16.346833854835587,17.647657368147613,0.18986013972431728,0.34398825619514706,0.40880567067945744,38.90895488713911,33.19311221867445
0.9100000000000006,17.227123384317775,19.32780463694532,0.2451090166006458,0.36571318959933174,0.49413729472201695,41.144257221107814,16.75330490411984,17.547144796436413,0.23366821890834738,0.35800506521515063,0.39543701530924796,38.90895488713911,36.87494943338173
0.9200000000000006,16.201580668989738,16.620295560675075,0.26994345101585193,0.34730652115054916,0.512137294722017,41.144257221107814,16.66096296061453,18.67864400114271,0.2147868833993158,0.34755850559695634,0.3904884385647957,38.90895488713911,35.29893956181779
0.9300000000000006,16.85684645926015,16.780037121179888,0.28103466101101837,0.36571318959933174,0.49413729472201695,41.144257221107814,16.430392102037832,18.09430584906384,0.23651790006682757,0.3437446300121909,0.40704614120654037,38.90895488713911,34.87434297024373
0.9400000000000006,16.369214179308482,17.734012394076743,0.2725018195551439,0.34730652115054916,0.512137294722017,41.144257221107814,16.95020488018753,18.765034488620984,0.1809869348748754,0.35661824130045333,0.38904614120654035,38.90895488713911,36.499046882697726
0.9500000000000006,17.0821046595364,18.329973092032766,0.23574790617812055,0.36571318959933174,0.49413729472201695,41.144257221107814,16.255124027668494,17.393441137924974,0.172961125787874,0.3426384799012255,0.40704614120654037,38.90895488713911,35.72341422995774
0.9600000000000006,16.335499700557662,17.51002148412829,0.24985729751907385,0.34730652115054916,0.512137294722017,41.144257221107814,16.85635934982573,18.288991585011644,0.18363511643235403,0.35661824130045333,0.38904614120654035,38.90895488713911,35.79901306913993
0.9700000000000006,17.0157370695941,17.87331706430888,0.24304196363301017,0.36571318959933174,0.49413729472201695,41.144257221107814,16.527793941786307,18.731450561891528,0.2028008487096574,0.3426384799012255,0.39742712811241165,38.90895488713911,36.604767626200406
0.9800000000000006,16.138349743492117,16.200204458458323,0.2513501673157957,0.34730652115054916,0.512137294722017,41.144257221107814,16.21743363894119,16.240326544669948,0.1943563211205965,0.34910040108826756,0.41542712811241167,38.90895488713911,32.44053100312827
0.9900000000000007,17.155455551920834,18.834679186911327,0.23268540675923977,0.36571318959933174,0.49413729472201695,41.144257221107814,17.23022037999124,19.151111400599945,0.15930636242397422,0.363256046778515,0.39742712811241165,38.90895488713911,37.985790587511275
1.0000000000000007,16.487970071756703,18.522998058301855,0.23710208037672967,0.34730652115054916,0.5094538109256762,41.144257221107814,16.874973074973962,19.51767978277957,0.19456140501600003,0.34910040108826756,0.37942712811241164,38.90895488713911,38.040677841081425
1.0100000000000007,16.82708634947254,17.24076564003712,0.2651855853931531,0.36294405887030584,0.4938940203563869,41.144257221107814,15.844776959956569,16.445747696919042,0.1388469695310719,0.3353243420545247,0.39742712811241165,38.90895488713911,33.68651333695617
1.0200000000000007,16.25552882087394,17.033174659392138,0.23620434365744764,0.34706046336386315,0.5118940203563869,41.144257221107814,16.94181345714352,19.850830208344277,0.15898417597645018,0.34910040108826756,0.37942712811241164,38.90895488713911,36.884004867736415
1.0300000000000007,17.09876301816843,18.504654631653768,0.2389897608020861,0.36546179112941224,0.49389402035638685,41.144257221107814,16.18926575808527,18.105609538385266,0.1696700727680187,0.3353243420545247,0.39742712811241165,38.90895488713911,36.61026417003903
1.0400000000000007,16.061119747559584,15.742208222680592,0.20255839031552678,0.3470604633638631,0.5118940203563869,41.144257221107814,16.529519351028856,17.79584559497872,0.19296854283379125,0.34910040108826756,0.4086544208501158,38.90895488713911,33.53805381765931
1.0500000000000007,16.900401348429476,17.140401926165083,0.23931761726342077,0.36546179112941224,0.49389402035638685,41.144257221107814,17.061057739369073,19.131745695024364,0.1650844290352922,0.35788571233157157,0.39065442085011576,38.90895488713911,36.27214762118945
1.0600000000000007,16.348911020432844,17.65327578616373,0.23462367280656493,0.3470604633638631,0.5118940203563869,41.144257221107814,16.66923245834266,19.25141131389489,0.19633046183820616,0.343872085373074,0.3883827213759848,38.90895488713911,36.904687100058624
1.0700000000000007,16.846001808705257,16.766263518559565,0.24132325816478736,0.36546179112941224,0.49656180631647845,41.144257221107814,16.31055192099843,17.738750664637166,0.1571447491977891,0.34213050422155833,0.4063827213759848,38.90895488713911,34.505014183196735
1.0800000000000007,16.46461100935104,17.825903367221684,0.22897837651378372,0.3497627428419954,0.5145618063164784,41.144257221107814,16.977897725937673,18.985967820999853,0.1676980974163947,0.3560962800389576,0.3883827213759848,38.90895488713911,36.81187118822154
1.0900000000000007,17.44684439773358,20.245497351210854,0.165340490238495,0.36822258106865585,0.4965618063164784,41.144257221107814,16.39885129263738,18.171501439004388,0.16919661625729884,0.34213050422155833,0.4063827213759848,38.90895488713911,38.416998790215246
1.1000000000000008,16.301911497475324,16.73964319214412,0.19098358260359358,0.3497627428419953,0.5145618063164784,41.144257221107814,16.912209506374097,18.65315584283138,0.1708947269285492,0.3560962800389576,0.3883827213759848,38.90895488713911,35.392799034975496
1.1100000000000008,17.04928449414035,17.497758758059103,0.21873374124581743,0.36822258106865585,0.4965618063164784,41.144257221107814,16.00583011952564,16.245324458920457,0.1546893043210326,0.34213050422155833,0.4063827213759848,38.90895488713911,33.74308321697956
1.1200000000000008,16.354561782103435,17.09116180912501,0.2213551515388359,0.3497627428419953,0.5145618063164784,41.144257221107814,17.265542602151996,20.443332031796537,0.14282144026317278,0.3560962800389576,0.3883827213759848,38.90895488713911,37.53449384092154
1.1300000000000008,17.032753944202838,17.38350772414246,0.20729855044880507,0.36822258106865585,0.4965618063164784,41.144257221107814,16.301509690219813,17.694435146884047,0.15565706051297745,0.34213050422155833,0.4063827213759848,38.90895488713911,35.07794287102651
1.1400000000000008,16.441452018298946,17.67128280699481,0.21946164325090528,0.3497627428419953,0.5145618063164784,41.144257221107814,16.858918795952164,18.383156338028854,0.1713188893112386,0.3560962800389576,0.38863157888636624,38.90895488713911,36.054439145023665
1.1500000000000008,17.0092082223294,17.220771270816776,0.2092114072475237,0.36822258106865585,0.4965618063164784,41.144257221107814,16.778691544808837,20.006696555574123,0.1832231366067605,0.3423209916175366,0.3778805526741824,38.90895488713911,37.2274678263909
1.1600000000000008,16.608808384857866,18.78863438317847,0.2292437646887845,0.3497627428419953,0.5014305803214553,41.144257221107814,16.172847499041566,18.185589004132265,0.1459575864166716,0.334158626635897,0.39588055267418243,38.90895488713911,36.97422338731073
