t,dev0_latency_ms,dev0_power,dev0_quality,dev0_util,dev0_q,dev0_drift_ms,dev1_latency_ms,dev1_power,dev1_quality,dev1_util,dev1_q,dev1_drift_ms,total_power
0.19000000000000003,20.805285951177535,43.208692810162795,0.1579775405503627,0.8490820624480622,0.9000000000000002,0.002193358057488685,5.654080351212834,5.4476503679502875,0.16640841948488344,0.009947785954450832,0.9000000000000002,0.0014866149512930056,48.65634317811308
0.20000000000000004,21.066529284132827,44.06613804140319,0.1663310177736391,0.8681364009200709,0.9150000000000003,0.0023540233503300135,6.922105999733965,8.635032818638958,0.2713941850580329,0.08077850708086572,0.9150000000000003,0.0015058360112903452,52.701170860042154
0.21000000000000005,21.528155874502442,44.93220102117317,0.181019001931604,0.8873822449149594,0.9300000000000003,0.002519304909075038,6.961840757282966,8.635032818638958,0.3116297818608812,0.08077850708086572,0.9300000000000003,0.001525454418863175,53.56723383981213
0.22000000000000006,21.874272614402773,45.80682495566386,0.17847465561615505,0.9068183323480858,0.9450000000000003,0.0026880476352190655,6.951054093538873,8.635032818638958,0.33192702601206314,0.08077850708086572,0.9450000000000003,0.0015449649597985636,54.44185777430282
0.23000000000000007,22.045215590581392,46.36496718136104,0.20163449878588435,0.9192214929191342,0.9600000000000003,0.0028584997911248796,6.816502419340886,8.635032818638958,0.3795104709106908,0.08077850708086572,0.9600000000000003,0.0015631299839919724,55.0
0.24000000000000007,21.953773469240307,46.36496718136104,0.24466166040070828,0.9192214929191342,0.9750000000000003,0.003028037525817283,6.8709765013756146,8.635032818638958,0.39373966567109014,0.08077850708086572,0.9750000000000003,0.0015818397490057286,55.0
0.25000000000000006,23.03034998853525,48.48151358876157,0.1902120710391699,0.966255857528035,0.9600000000000003,0.0032083410257026353,5.606299273209065,5.0618149827758625,0.28441091656760586,0.0013736662839080485,0.9900000000000003,0.0015879027417378191,53.54332857153744
0.26000000000000006,22.520202065873256,47.581534908500686,0.25457221460694585,0.9462563313000153,0.9583209208217296,0.003383543046361368,5.498954543780033,5.0618149827758625,0.3185470804869064,0.0013736662839080485,1.0,0.0015928922871756195,52.64334989127655
0.2700000000000001,22.32823532128687,47.481314228426164,0.2826891432765497,0.944029205076137,0.9650144752465094,0.0035568253995742365,5.55694122557921,5.0618149827758625,0.3453826946496204,0.0013736662839080485,1.0,0.0015984616994314117,52.54312921120203
0.2800000000000001,22.516731135021054,47.88146441877783,0.29624255487366824,0.9529214315283963,0.9500144752465094,0.003731992710924447,5.480527875152728,5.0618149827758625,0.3708074075653707,0.0013736662839080485,1.0,0.001603266978182939,52.943279401553696
0.2900000000000001,22.30607371376613,46.98707052758107,0.3358502246903442,0.9330460117240238,0.9440125437265868,0.003905053448062108,5.509850718544399,5.0618149827758625,0.3855818814764824,0.0013736662839080485,1.0,0.0016083654853683831,52.04888551035693
0.3000000000000001,22.17991947583009,46.63155711651293,0.3907778693073165,0.9251457137002873,0.9415631928140571,0.004076852642820409,5.669749253764453,5.061153576277808,0.463613939113114,0.001358968361729062,1.0,0.0016150629779060276,51.69271069279074
0.3100000000000001,22.140109789767777,46.48686302612571,0.38456215519107695,0.9219302894694602,0.935878287417209,0.004248253740718086,5.415262598481381,5.061153576277808,0.41384971468542386,0.001358968361729062,1.0,0.0016192156038908414,51.54801660240352
0.3200000000000001,21.87808806488908,46.151900400009794,0.42642331692452523,0.9144866755557731,0.9455208558159894,0.004417034621366977,5.396778314781213,5.061153576277808,0.462044845085593,0.001358968361729062,1.0,0.0016231833870386536,51.213053976287604
0.3300000000000001,22.176379665397324,46.72077201167177,0.3817305415126771,0.9271282669260393,0.9305208558159894,0.00458879841802095,5.4331966528288635,5.061153576277808,0.5128790517509522,0.001358968361729062,1.0,0.0016275153535669422,51.78192558794958
0.34000000000000014,21.929352319660744,45.83734826843801,0.413579994697588,0.9074966281875112,0.9237450878778626,0.004758091941217558,5.774461430511123,5.061153576277808,0.5601691480329132,0.001358968361729062,1.0,0.0016352599678720534,50.89850184471582
0.35000000000000014,21.588383294403194,45.44107486084139,0.3415373773333553,0.898690552463142,0.9387450878778626,0.00492397577416159,5.563617328504989,5.064847550501947,0.5810256277870457,0.0014410566778210343,1.0,0.0016408961411571033,50.505922411343334
0.36000000000000015,21.99794348750477,46.32066418868816,0.42555266583499446,0.9182369819708481,0.9237450878778626,0.005093955209036638,5.52307346960661,5.064847550501947,0.5488672999474584,0.0014410566778210343,1.0,0.0016461268758531694,51.38551173919011
0.37000000000000016,21.70365427241492,45.44107486084139,0.3649550033518292,0.898690552463142,0.9191552205564331,0.005260991751760787,5.433893116252028,5.064847550501947,0.5250620626950686,0.0014410566778210343,1.0,0.0016504658070156898,50.505922411343334
0.38000000000000017,21.532646085722607,45.173629816946885,0.37217266086075673,0.8927473292654863,0.9236480699132207,0.005426318212618013,5.714556961409953,5.064847550501947,0.5705902207624458,0.0014410566778210343,1.0,0.0016576113766297892,50.23847736744883
0.3900000000000002,21.784569310839125,45.43541349549262,0.4205366537879747,0.8985647443442804,0.9086480699132207,0.0055941639057264046,5.4195746050988465,5.064847550501947,0.5347531534958231,0.0014410566778210343,1.0,0.0016618071226807776,50.50026104599456
0.4000000000000002,21.26567506831298,44.56440795102078,0.32651175119317266,0.8792090655782396,0.9236480699132207,0.0057568206564095345,5.456787571793799,5.066229363394989,0.5139058453183608,0.0014717636309997415,1.0,0.0016663749983987157,49.63063731441577
0.4100000000000002,21.596611216672514,45.43541349549262,0.39288864210353464,0.8985647443442804,0.9090831420065419,0.005922786768576259,5.57772537825275,5.066229363394989,0.5799217281682687,0.0014717636309997415,1.0,0.0016721522521812432,50.50164285888761
0.4200000000000002,21.344786095530097,44.58955068207286,0.35198309080962237,0.8797677929349524,0.9106298655046663,0.00608623462953156,5.584141040820698,5.066229363394989,0.6090463515051173,0.0014717636309997415,1.0,0.0016779936625894501,49.65578004546785
0.4300000000000002,21.26238211767047,44.67899398645293,0.3537443478767376,0.8817554219211763,0.9149817608785493,0.0062488584507082645,5.557095636596226,5.066229363394989,0.6195206980924457,0.0014717636309997415,1.0,0.0016835646189554123,49.74522334984792
0.4400000000000002,21.502103849915986,44.93114272945694,0.39577417952611216,0.8873587273212653,0.8999817608785493,0.0064138794892074245,5.568721956094116,5.066229363394989,0.601721029816957,0.0014717636309997415,1.0,0.0016892518385163535,49.997372092851926
0.45000000000000023,21.16192388288278,44.06509019361108,0.32718751588599587,0.8681131154135795,0.9043782318370513,0.006575498728036252,5.652219263147848,5.069102092099746,0.5789597660804614,0.0015356020466610052,1.0,0.0016957740311478319,49.134192285710824
0.46000000000000024,21.39504188494006,44.31803830654241,0.40163060675074536,0.8737341845898314,0.8893782318370513,0.006739449146885653,5.4194448967913464,5.069102092099746,0.5421339287444489,0.0015356020466610052,1.0,0.0016999684801157454,49.38714039864216
0.47000000000000025,21.062873306130676,43.45807176141534,0.35345954822220194,0.854623816920341,0.8943250033625094,0.006900077879946959,5.524240723853051,5.069102092099746,0.5606860569100514,0.0015356020466610052,1.0,0.001705210887354276,48.52717385351509
0.48000000000000026,21.157285138309295,43.740721575015556,0.37719685244733697,0.8609049238892346,0.8882469728987501,0.007061650731330052,5.453020214023167,5.069102092099746,0.594206051864656,0.0015356020466610052,1.0,0.0017097410894945076,48.8098236671153
0.49000000000000027,20.833117588509072,43.39356584328348,0.31481292346398926,0.8531903520729662,0.9032469728987501,0.007219981907215143,5.526448310469085,5.069102092099746,0.6071192741892084,0.0015356020466610052,1.0,0.0017150055725991984,48.46266793538323
0.5000000000000002,21.357351594799947,44.25288139737457,0.39174628997024,0.8722862532749905,0.8882469728987501,0.0073835554231631425,5.61010354877827,5.075647049329591,0.5773357381761843,0.0016810455406575866,1.0,0.0017211066080869812,49.32852844670416
0.5100000000000002,20.868303823103144,43.39356584328348,0.3676862083048691,0.8531903520729662,0.8961111286322463,0.007542238461394174,5.4241268396722395,5.075647049329591,0.5867737073604486,0.0016810455406575866,1.0,0.0017253478764837037,48.46921289261307
0.5200000000000002,21.019838283493755,43.843008617683694,0.4040734344106173,0.8631779692818599,0.8887930126840123,0.007702436844229112,5.413666728448241,5.075647049329591,0.5598676842891027,0.0016810455406575866,1.0,0.0017294845437681862,48.91865566701328
0.5300000000000002,20.83780570685757,43.424695621770454,0.35982208839397173,0.8538821249282322,0.8935240857461005,0.007860814901297688,5.6468790037450445,5.075647049329591,0.5706458129848773,0.0016810455406575866,1.0,0.0017359533338056367,48.50034267110004
0.5400000000000003,21.128338687438717,43.694894748670734,0.41441813191524873,0.8598865499704608,0.8785240857461005,0.008022098288172075,5.477305535790916,5.075647049329591,0.6062520280751195,0.0016810455406575866,1.0,0.001740726389163546,48.77054179800032
0.5500000000000003,20.677661744769495,42.841187924075264,0.3441006068133393,0.8409152872016725,0.8906486744786101,0.00817887490561977,5.4378219839282345,5.073309737848266,0.5927016040722788,0.0016291052855170168,1.0,0.0017451046090028283,47.914497661923534
0.5600000000000003,20.952284111880815,43.53057283177049,0.4223455216806434,0.8562349518171221,0.8779466215065715,0.008338397746738578,5.734240502426199,5.073309737848266,0.5024877436120263,0.0016291052855170168,1.0,0.0017524470140270903,48.60388256961876
0.5700000000000003,20.612186702077388,42.80849580555686,0.3622401881362811,0.8401887956790413,0.890615801212575,0.008494519613759351,5.487779909752521,5.073309737848266,0.6445220542221567,0.0016291052855170168,1.0,0.0017573248131246156,47.88180554340512
0.5800000000000003,21.04988437680797,43.52869605195871,0.40663528724233555,0.8561932455990825,0.875615801212575,0.008655018457527431,5.481729845068189,5.073309737848266,0.6347177246073784,0.0016291052855170168,1.0,0.0017621421115752976,48.60200578980698
0.5900000000000003,20.572515845383478,42.676671672756854,0.38806914858222596,0.8372593705057079,0.886591448787517,0.008810743615981265,5.4944937207379265,5.073309737848266,0.6573621878503797,0.0016291052855170168,1.0,0.0017670870487826768,47.749981410605116
0.6000000000000003,20.828681747683618,43.2992544386866,0.4539926499107295,0.8510945430819244,0.8745877789353969,0.008969030433458102,5.403945230025534,5.080608817325997,0.6477597448722779,0.0017913070516888203,1.0,0.0017711265010829321,48.3798632560126
0.6100000000000003,20.437394378381295,42.61859669055452,0.32974955078968365,0.8359688153456559,0.8895877789353969,0.009123404377241915,5.734632840049421,5.080608817325997,0.5905116178892122,0.0017913070516888203,1.0,0.0017784728294834263,47.699205507880514
0.6200000000000003,20.789842623045757,43.4700258278805,0.414279063862457,0.8548894628417889,0.8770095280500244,0.009281302803472372,5.58538803680054,5.080608817325997,0.6530904456059602,0.0017913070516888203,1.0,0.0017843267098514317,48.55063464520649
0.6300000000000003,20.522782038179198,42.75547136602038,0.37240951975579567,0.8390104748004529,0.8842277778394392,0.009436530623854165,5.629256484150443,5.080608817325997,0.6418474094122496,0.0017913070516888203,1.0,0.0017906192746929362,47.836080183346375
0.6400000000000003,20.74786690823963,43.16478458005194,0.45575827938775565,0.8481063240011544,0.8711956372993005,0.009594009292936561,5.414322629435261,5.080608817325997,0.6195118855306453,0.0017913070516888203,1.0,0.0017947625009872889,48.24539339737794
0.6500000000000004,20.46412206450641,42.42725854743891,0.4036588566384126,0.8317168566097536,0.8794707180643002,0.009748650513581624,5.495586249700605,5.07815394262692,0.6597813938502558,0.0017367542805982175,1.0,0.0017997183634842948,47.50541249006583
0.6600000000000004,20.779339998604822,42.894807737592885,0.4397516564801419,0.8421068386131753,0.8644707180643002,0.009906443913567672,5.586582539676371,5.07815394262692,0.6612351252600572,0.0017367542805982175,1.0,0.0018055841888810584,47.972961680219804
0.6700000000000004,20.340141462703123,42.049251424142916,0.3869338746091378,0.823316698314287,0.879305802589639,0.010059845328194704,5.583343456954916,5.07815394262692,0.6988226649807915,0.0017367542805982175,1.0,0.0018114176234506076,47.127405366769835
0.6800000000000004,20.88422120481439,42.88546398717917,0.41996254249401893,0.8418991997150926,0.864305802589639,0.010218687540242848,5.590565011356082,5.07815394262692,0.648043122082739,0.0017367542805982175,1.0,0.0018173232735641685,47.96361792980609
0.6900000000000004,20.22576459127943,42.04000363014295,0.3913545361680384,0.8231111917809544,0.879305802589639,0.010370945186155642,5.578540785986072,5.07815394262692,0.6740095131886302,0.0017367542805982175,1.0,0.0018231086814240293,47.11815757276987
0.7000000000000004,20.5010159607525,42.88546398717917,0.46699446122565497,0.8418991997150926,0.8764379220004885,0.010525955345763168,5.601109931383003,5.085947332458283,0.6813159711248128,0.0019099407212951809,1.0,0.0018291197807378593,47.971411319637454
0.7100000000000004,20.56367805338676,42.72314432961927,0.529026266429806,0.8382920962137614,0.8668660398404372,0.010681592126297035,5.561198415102986,5.085947332458283,0.7234675826505842,0.0019099407212951809,1.0,0.001834731764888889,47.80909166207755
0.7200000000000004,20.384983243935775,42.18369070602457,0.46188433310520777,0.8263042379116571,0.8704347927046573,0.010835441958736394,5.571490972526107,5.085947332458283,0.7513916802520071,0.0019099407212951809,1.0,0.00184044667461415,47.26963803848285
0.7300000000000004,20.219233427857894,42.38440340099769,0.4086462083742236,0.8307645200221709,0.8854347927046573,0.010987634293014973,5.574168086672503,5.085947332458283,0.7609667560143092,0.0019099407212951809,1.0,0.0018461883554808751,47.47035073345597
0.7400000000000004,20.778597726870835,43.23342506049616,0.4399489871682843,0.8496316680110257,0.8704347927046573,0.01114542027028368,5.589597642159226,5.085947332458283,0.818921023074469,0.0019099407212951809,1.0,0.0018520843319024675,48.31937239295444
0.7500000000000004,20.32307474489444,42.38440340099769,0.4400367210671627,0.8307645200221709,0.8749935077933145,0.011298651017732624,5.520942616585538,5.077739034777125,0.7273791250693258,0.001727534106158339,1.0,0.0018572937580683228,47.462142435774815
0.7600000000000005,20.474294027881825,42.641512214802866,0.5423187947027064,0.8364780492178415,0.8660317981593356,0.011453393958011442,5.684079066411821,5.077739034777125,0.7442659469131211,0.001727534106158339,1.0,0.0018641345487324411,47.71925124957999
0.7700000000000005,20.55122588201874,42.136842918934676,0.5137208186837275,0.8252631759763261,0.8510317981593356,0.01160890621683163,5.598261835707681,5.077739034777125,0.7586648604166065,0.001727534106158339,1.0,0.001870117167089518,47.2145819537118
0.7800000000000005,20.08708653293835,41.29913005114063,0.4046225484842591,0.8066473344697918,0.8660317981593356,0.011759777082161013,5.524973715165646,5.077739034777125,0.7577537803762177,0.001727534106158339,1.0,0.0018753669042411744,46.376869085917754
0.7900000000000005,20.308806695427243,42.136842918934676,0.5310024874335049,0.8252631759763261,0.8674677177905702,0.011912865149115286,5.43707716178276,5.077739034777125,0.7322230154375271,0.001727534106158339,1.0,0.001879737675859002,47.2145819537118
0.8000000000000005,20.39202074157985,42.2174954090632,0.5580174576957234,0.8270554535347378,0.8610704515048568,0.012066785356531084,5.633016760026539,5.084605443620818,0.7605246913566406,0.0018801209693515156,1.0,0.0018860678434592674,47.30210085268401
0.8100000000000005,20.340956942040254,41.8587924166003,0.5213316394041495,0.8190842759244512,0.8577354183561903,0.012220194925951488,5.551509366444773,5.084605443620818,0.8920497802230031,0.0018801209693515156,1.0,0.0018915829371237152,46.94339786022112
0.8200000000000005,20.141778447024574,41.672425160459476,0.5293632788382694,0.8149427813435439,0.8699093294677044,0.012371612710421732,5.6222319256155115,5.084605443620818,0.7867393499033395,0.0018801209693515156,1.0,0.0018978052563798703,46.75703060408029
0.8300000000000005,20.365465280529904,42.354819404767426,0.6065296185234258,0.8301070978837205,0.8630918980572024,0.012525267363227031,5.437095417777189,5.084605443620818,0.822436466026635,0.0018801209693515156,1.0,0.001902176210557642,47.43942484838824
0.8400000000000005,20.34516824570968,41.97196534618192,0.6120497398959763,0.8215992299151537,0.8568627246951893,0.012678719045684128,5.619899484752559,5.084605443620818,0.80251425169023,0.0018801209693515156,1.0,0.0019083752054051676,47.056570789802734
0.8500000000000005,20.205380436475032,41.62372923196122,0.561097240548383,0.8138606495991383,0.861200434762523,0.01283077285004888,5.600453488654331,5.084030973323857,0.8478291662442078,0.0018673549627523938,1.0,0.0019143797402917109,46.707760205285076
0.8600000000000005,20.06582410217195,41.86606488290836,0.4686776742419028,0.8192458862868525,0.876200434762523,0.012981431091070599,5.618424998297955,5.084030973323857,0.85403984979103,0.0018673549627523938,1.0,0.0019205639902746905,46.95009585623222
0.8700000000000006,20.757472578887132,42.70971701737685,0.4707947773833739,0.8379937114972634,0.861200434762523,0.01313900581685947,5.64426165504492,5.084030973323857,0.7933907711499433,0.0018673549627523938,1.0,0.0019270066068251396,47.79374799070071
0.8800000000000006,20.354061053658032,41.86606488290836,0.5744766253934115,0.8192458862868525,0.8501116222510652,0.01329254642739605,5.583158922841325,5.084030973323857,0.7838786401202505,0.0018673549627523938,1.0,0.0019328381960535528,46.95009585623222
0.8900000000000006,20.05277058875815,41.2480267640366,0.4532549992309865,0.80551170586748,0.8629677351653235,0.013443074133283632,5.545385080520845,5.084030973323857,0.8232164635054965,0.0018673549627523938,1.0,0.0019382920468587613,46.33205773736046
0.9000000000000006,20.351134470114943,41.9650093598266,0.5317803374801757,0.8214446524405912,0.8509013341606937,0.013596585477984782,5.456491386776904,5.088884138064486,0.7109199063762084,0.0019752030680996956,1.0,0.0019428569607265304,47.05389349789109
0.9100000000000006,20.191954628605654,41.29188252808353,0.4959299789870186,0.8064862784018563,0.85099345659099,0.013748505024270838,5.4803847161031065,5.088884138064486,0.7774986822993378,0.0019752030680996956,1.0,0.0019476608078875615,46.38076666614802
0.9200000000000006,20.130558250377792,41.29700003498136,0.4712717983890259,0.8066000007773636,0.8556056145283819,0.013899810606774617,5.695769431606207,5.088884138064486,0.7036184730420262,0.0019752030680996956,1.0,0.0019546185022036237,46.385884173045845
0.9300000000000006,20.23321842913306,41.55363532228158,0.49189488594102027,0.8123030071618128,0.8513053028779531,0.014052142791065947,5.785553655225795,5.088884138064486,0.6539263821573966,0.0019752030680996956,1.0,0.001962474038755882,46.642519460346065
0.9400000000000006,19.853221920308282,41.31432592172631,0.4097510567059219,0.8069850204828068,0.8663053028779532,0.01420067501026903,5.517627492954522,5.088884138064486,0.6645322307944895,0.0019752030680996956,1.0,0.001967650313685427,46.403210059790794
0.9500000000000006,20.519938799128706,42.15219890437511,0.41221263592924023,0.8256044200972247,0.8513053028779531,0.014355874398260316,5.4399519472094555,5.0925312493186565,0.7241330009122202,0.0020562499848590285,1.0,0.0019720498331575217,47.244730153693766
0.9600000000000006,19.97468018714432,41.31432592172631,0.4520139181392726,0.8069850204828068,0.8663053028779532,0.01450562120013176,5.617794731465078,5.0925312493186565,0.6943993545027602,0.0020562499848590285,1.0,0.0019782277804721725,46.40685717104496
0.9700000000000006,20.24822457964054,42.15219890437511,0.4710794542090292,0.8256044200972247,0.8590163027282606,0.014658103445928165,5.57106946454623,5.0925312493186565,0.7936402794033324,0.0020562499848590285,1.0,0.0019839384751176347,47.244730153693766
0.9800000000000006,20.272397933352295,41.7439518025238,0.47142596191749525,0.8165322622783067,0.8489762404815706,0.014810827425261687,5.579715278104445,5.0925312493186565,0.6908066706856406,0.0020562499848590285,1.0,0.001989735627898679,46.83648305184246
0.9900000000000007,20.02606263649001,41.18501743773769,0.41094289715601917,0.8041114986163931,0.8585648140743933,0.014961088051626588,5.4956796974239035,5.0925312493186565,0.6569500729983699,0.0020562499848590285,1.0,0.0019946924248729183,46.277548687056345
1.0000000000000007,20.236559929257766,41.718732642443605,0.45812558958908917,0.8159718364987468,0.8506039244580224,0.015113453650919165,5.525757353738776,5.089355520866523,0.6603486441932302,0.001985678241478289,1.0,0.001999949998410306,46.80808816331013
1.0100000000000007,20.013204300305098,41.275363346221454,0.40908579499547576,0.8061191854715879,0.8604718722569495,0.015263585693922216,5.648336953557069,5.089355520866523,0.6497474964446595,0.001985678241478289,1.0,0.0020064333679458766,46.36471886708797
1.0200000000000007,20.130372358472762,41.8253108553184,0.4939208517957664,0.8183402412292978,0.8605752583270453,0.015414889417506943,5.332275845514655,5.089355520866523,0.6271107815851776,0.001985678241478289,1.0,0.002009756126401023,46.914666376184925
1.0300000000000007,20.337526972028158,41.83109276242734,0.4186879981318715,0.8184687280539409,0.8455752583270453,0.015568264687227225,5.585667693625246,5.089355520866523,0.6538357477533555,0.001985678241478289,1.0,0.0020156128033372756,46.920448283293865
1.0400000000000007,20.06179654135694,40.9965785331136,0.39749564811717586,0.7999239674025245,0.8499667392262514,0.015718882652640796,5.7014973121882795,5.089355520866523,0.6022745860694316,0.001985678241478289,1.0,0.002022627776459158,46.085934053980125
1.0500000000000007,19.942898930541794,41.23998350060474,0.3892971814026688,0.8053329666801052,0.8640413321990439,0.015868311641946214,5.418082084080938,5.088725956636976,0.6163048253236294,0.00197168792526613,1.0,0.0020268085972999675,46.328709457241715
1.0600000000000007,20.305161475296067,42.02517540862249,0.4117444672462293,0.8227816757471663,0.8490413321990439,0.016021363256699176,5.738460346425906,5.088725956636976,0.5612919318430655,0.00197168792526613,1.0,0.0020341932007642265,47.113901365259466
1.0700000000000007,20.045873500885754,41.18862841258839,0.4290272305980255,0.8041917425019643,0.8538248546157741,0.016171821991708035,5.614099480525517,5.088725956636976,0.6575394851898018,0.00197168792526613,1.0,0.0020403341955694816,46.27735436922537
1.0800000000000007,19.93007378158069,41.454449490252266,0.3874305090569984,0.8100988775611615,0.8680821332321675,0.01632112272952384,5.506374879438453,5.088725956636976,0.5922722645123041,0.00197168792526613,1.0,0.002045397944363866,46.543175446889244
1.0900000000000007,20.325465377782475,42.252030277039474,0.3878472622950303,0.8278228950453216,0.8530821332321675,0.016474377383301667,5.6099079348199385,5.088725956636976,0.6357661620838806,0.00197168792526613,1.0,0.0020514970237120655,47.34075623367645
1.1000000000000008,20.129984439885575,41.41311760042474,0.427973387285054,0.8091803911205497,0.8499802097311658,0.016625677227700524,5.697673878587794,5.084341283868855,0.5789573524802746,0.0018742507526412248,1.0,0.0020584737624979436,46.49745888429359
1.1100000000000008,19.880719366436004,41.240731288654366,0.3691893628974464,0.8053495841923193,0.8649802097311658,0.016774484421364883,5.532700328996646,5.084341283868855,0.5804521780966557,0.0018742507526412248,1.0,0.0020638007657879103,46.32507257252322
1.1200000000000008,20.401821847990437,42.077828346484296,0.341415103995844,0.8239517410329843,0.8499802097311658,0.016928502639844786,5.600966901030644,5.084341283868855,0.6217258220474157,0.0018742507526412248,1.0,0.0020698104347982166,47.16216963035315
1.1300000000000008,20.236582254632165,41.240731288654366,0.3703697043028388,0.8053495841923193,0.8367930906432612,0.017080868462391107,5.582347259144294,5.084341283868855,0.6157548251523641,0.0018742507526412248,1.0,0.0020756339073896594,46.32507257252322
1.1400000000000008,19.653097476600713,40.5120857302245,0.2991065428671116,0.7891574606716555,0.8517930906432613,0.017227399437157113,5.5639795165398045,5.084341283868855,0.6007539816645163,0.0018742507526412248,1.0,0.0020812737025550573,45.59642701409335
1.1500000000000008,19.986302548343065,41.34143458917956,0.3915463666295677,0.8075874353151015,0.8597101479836532,0.017377262462640545,5.36314438907866,5.093442848529016,0.5711527894813399,0.0020765077450892607,1.0,0.002084905146445844,46.43487743770858
1.1600000000000008,20.20052265363481,41.78272397189257,0.39418405124635675,0.8173938660420572,0.8498880289398012,0.017529267689176894,5.764400849026272,5.093442848529016,0.5381222804142918,0.0020765077450892607,1.0,0.0020925491549361065,46.87616682042159
